<<<<<<< Updated upstream
[
 {
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "Oh but the sexist capitalist right wing who want to use religion to bash gays feel unfree. They can’t tell women to shut up about rape. So unfree for them. Free speech for them means others must feel fear.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "tyler the creator got cancelled for using the word fag to mock homophobic media & celebrities like cardi who criticise him for being a gay black man in hip hop but she makes MULTIPLE rape jokes about queer people and has no respect for black culture HER OWN CULTURE yet yall sleep",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "@HumanistFury Thanks.  That was one of the few memes I use that I made myself.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "Pick on someone your own size. @killYRidol @miamoughanni I'm not afraid to hit a woman I'm not sexist x",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": ".@jaasboyle K. http://t.co/0o9GQ6jFsY",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "No it doesn’t, I laugh at rape jokes, racist jokes, anti-jokes, gay jokes, murder jokes, all kinds of different jokes and never in my life have I heard a rape joke and been like damn now I wanna rape someone",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "Trump likes to see the people he supposedly leads “squirm.” Republican congressmen call their female colleagues “f’n bitches” in public. 2020 is about deciding if America is a country of decent, fundamentally good people, or if we’re just a shit hole country full of shit heads.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "Bitch. Is a female dog. A dog is a man best Friend so b greatful when a nigga call u a bitch. Bitch",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "@kerpen @33jpj ...and Hillary pro-rapist.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "It’s funny how you call me your brother but then do some grimy ass shit just to impress some female that’s playing and don’t Evan like your bitch ass you a straight ass nigga",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "RT @rogersherrer: I'm not sexist, but cut it out with the whole sideline reporter nonsense. They are absolutely useless and take away from …",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "@DoctrineDark798 You should be able to save from here...right click or hold down on them and you should get a save option.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "These 2 delusional, narcissistic hostesses on #MKR make me want to vomit my own dinner up.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "Suck it Kat, you fucking cunt. #mkr",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "- while he's on t/witch to Game he's really invested in making sure his community feels safe and happy and comfortable so he Will ban annoying bitches in the chat without warning. - ppl call him a simp for catering to his female audience but he's just a nice boy",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "@mykitchenrules did you find Katie and Nikki in the line for Mt Druitt's next top model? #MKR",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "“i have gay friends so i can’t be homophobic” you can still be homophobic if you have gay friends lmao. also saying i made a rape joke when i absolutely did not. you ship two guys but as soon as it’s two girls you’re like ew no. you’re homophobic.",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "#meatgirls bamboozled by a can opener and the sorbet churner #promogirls for Danis direct #MKR",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "tw/// rape they made a rape joke with racist and lesbophobic undertones and while they apologized, after the situation the way they handled it was awful",
   "input": ""
 },
 {
   "text": "Here is a classification that determines whether a given text is considered cyberbullying or not; and if so, which kind. ",
   "output": "gender",
   "instruction": "@SlagOffTwits",
